time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1790033256.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033257.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033258.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033259.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.71
1790033260.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.71
1790033261.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033262.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033263.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033264.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033265.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033266.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033267.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033268.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033269.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033270.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033271.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033272.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.35
1790033273.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.35
1790033274.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033275.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033276.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033277.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033278.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033279.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
